Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
50.5055935,2706,0x78,0x17,Write,ACK
50.5056195,2706,0x78,0x10,Write,ACK
50.601378,2707,0x78,0x17,Write,ACK
50.601404,2707,0x78,0x18,Write,ACK
50.6015885,2708,0x78,0x16,Write,ACK
50.6016145,2708,0x78,0x18,Write,ACK
50.6017825,2709,0x78,0x17,Write,ACK
50.6018085,2709,0x78,0x20,Write,ACK
50.602222,2710,0x78,0x16,Write,ACK
50.602248,2710,0x78,0x20,Write,ACK
50.6024355,2711,0x78,0x16,Write,ACK
50.6024615,2711,0x78,0x24,Write,ACK
50.6450735,2712,0x78,0x16,Write,ACK
50.6450995,2712,0x78,0x1C,Write,ACK
50.645255,2713,0x78,0x16,Write,ACK
50.645281,2713,0x78,0x18,Write,ACK
50.6651905,2714,0x78,0x17,Write,ACK
50.6652165,2714,0x78,0x18,Write,ACK
50.6653985,2715,0x78,0x16,Write,ACK
50.6654245,2715,0x78,0x10,Write,ACK
50.6655875,2716,0x78,0x17,Write,ACK
50.6656135,2716,0x78,0x10,Write,ACK
50.6672665,2717,0x78,0x17,Write,ACK
50.667293,2717,0x78,0x18,Write,ACK
50.6674535,2718,0x78,0x16,Write,ACK
50.66748,2718,0x78,0x18,Write,ACK
50.6676395,2719,0x78,0x17,Write,ACK
50.6676655,2719,0x78,0x20,Write,ACK
50.6679295,2720,0x78,0x16,Write,ACK
50.6679555,2720,0x78,0x20,Write,ACK
50.668108,2721,0x78,0x16,Write,ACK
50.668134,2721,0x78,0x24,Write,ACK
50.715101,2722,0x78,0x16,Write,ACK
50.715127,2722,0x78,0x1C,Write,ACK
50.7152955,2723,0x78,0x16,Write,ACK
50.7153215,2723,0x78,0x18,Write,ACK
50.7156845,2724,0x78,0x17,Write,ACK
50.7157105,2724,0x78,0x18,Write,ACK
50.7158635,2725,0x78,0x16,Write,ACK
50.7158895,2725,0x78,0x10,Write,ACK
50.7160395,2726,0x78,0x17,Write,ACK
50.7160655,2726,0x78,0x10,Write,ACK
50.7836115,2727,0x78,0x17,Write,ACK
50.7836375,2727,0x78,0x18,Write,ACK
50.7838125,2728,0x78,0x16,Write,ACK
50.7838385,2728,0x78,0x18,Write,ACK
50.7839955,2729,0x78,0x17,Write,ACK
50.7840215,2729,0x78,0x20,Write,ACK
50.7844165,2730,0x78,0x16,Write,ACK
50.7844425,2730,0x78,0x20,Write,ACK
50.7846155,2731,0x78,0x16,Write,ACK
50.7846415,2731,0x78,0x24,Write,ACK
51.065436,2732,0x78,0x16,Write,ACK
51.065462,2732,0x78,0x1E,Write,ACK
51.10553,2733,0x78,0x16,Write,ACK
51.105556,2733,0x78,0x18,Write,ACK
51.115333,2734,0x78,0x16,Write,ACK
51.115359,2734,0x78,0x20,Write,ACK
51.1155535,2735,0x78,0x16,Write,ACK
51.1155795,2735,0x78,0x24,Write,ACK
58.7147605,2736,0x78,0x05,Write,ACK
58.714841,2737,0x79,0x02,Read,NAK
58.7149455,2738,0x78,0x0B,Write,ACK
58.7150235,2739,0x79,0x80,Read,NAK
59.307519,2740,0xD4,0x3F,Write,ACK
59.3076035,2741,0xD5,0x83,Read,NAK
59.3078365,2742,0xD4,0x3E,Write,ACK
59.3079175,2743,0xD5,0x0A,Read,NAK
59.3088885,2744,0xD4,0x35,Write,ACK
59.3089765,2745,0xD5,0x00,Read,ACK
59.3090025,2745,0xD5,0x01,Read,ACK
59.3090285,2745,0xD5,0x00,Read,ACK
59.3090545,2745,0xD5,0x40,Read,ACK
59.3090805,2745,0xD5,0x10,Read,ACK
59.3091065,2745,0xD5,0x03,Read,NAK
59.3102845,2746,0xAA,0x2C,Write,ACK
59.3111415,2747,0xAB,0x42,Read,ACK
59.311292,2747,0xAB,0x00,Read,NAK
59.311605,2748,0xAA,0x08,Write,ACK
59.3120925,2749,0xAB,0x00,Read,ACK
59.3122455,2749,0xAB,0x0F,Read,NAK
59.312556,2750,0xAA,0x06,Write,ACK
59.312867,2751,0xAB,0xC3,Read,ACK
59.31302,2751,0xAB,0x0B,Read,NAK
59.3132395,2752,0xAA,0x0A,Write,ACK
59.3135515,2753,0xAB,0x01,Read,ACK
59.3137045,2753,0xAB,0x01,Read,NAK
61.3079175,2754,0xAA,0x0A,Write,ACK
61.308229,2755,0xAB,0x00,Read,ACK
61.308382,2755,0xAB,0x01,Read,NAK
61.3085715,2756,0xAA,0x08,Write,ACK
61.308883,2757,0xAB,0x58,Read,ACK
61.309036,2757,0xAB,0x0F,Read,NAK
61.309252,2758,0xAA,0x2C,Write,ACK
61.3095615,2759,0xAB,0x42,Read,ACK
61.309712,2759,0xAB,0x00,Read,NAK
61.309877,2760,0xAA,0x06,Write,ACK
61.310206,2761,0xAB,0xC3,Read,ACK
61.310359,2761,0xAB,0x0B,Read,NAK
61.311522,2762,0xAA,0x2C,Write,ACK
61.311831,2763,0xAB,0x42,Read,ACK
61.311982,2763,0xAB,0x00,Read,NAK
61.312201,2764,0xAA,0x08,Write,ACK
61.3125125,2765,0xAB,0x58,Read,ACK
61.3126655,2765,0xAB,0x0F,Read,NAK
61.312875,2766,0xAA,0x06,Write,ACK
61.3131865,2767,0xAB,0xC3,Read,ACK
61.31334,2767,0xAB,0x0B,Read,NAK
61.3135995,2768,0xAA,0x0A,Write,ACK
61.3139105,2769,0xAB,0x00,Read,ACK
61.3140635,2769,0xAB,0x01,Read,NAK
64.6695425,2770,0x38,0x01,Write,ACK
64.669569,2770,0x38,0x8A,Write,ACK
64.669595,2770,0x38,0x8A,Write,ACK
64.669712,2771,0x38,0xB4,Write,ACK
64.6697925,2772,0x39,0x62,Read,ACK
64.6698185,2772,0x39,0x06,Read,NAK
64.669916,2773,0x38,0xB4,Write,ACK
64.669942,2773,0x38,0x22,Write,ACK
64.669968,2773,0x38,0x06,Write,ACK
64.6700795,2774,0x38,0xB5,Write,ACK
64.6701055,2774,0x38,0x1F,Write,ACK
64.6701315,2774,0x38,0x00,Write,ACK
64.6702325,2775,0x38,0xB6,Write,ACK
64.6702585,2775,0x38,0x00,Write,ACK
64.6702845,2775,0x38,0x00,Write,ACK
64.670385,2776,0x38,0x6A,Write,ACK
64.670411,2776,0x38,0x00,Write,ACK
64.670437,2776,0x38,0x1C,Write,ACK
64.6705375,2777,0x38,0x6C,Write,ACK
64.6706155,2778,0x39,0xFD,Read,ACK
64.6706415,2778,0x39,0x01,Read,NAK
64.6707425,2779,0x38,0x6A,Write,ACK
64.6707685,2779,0x38,0x00,Write,ACK
64.6707945,2779,0x38,0x1C,Write,ACK
64.6708925,2780,0x38,0x6C,Write,ACK
64.6709185,2780,0x38,0x0D,Write,ACK
64.6709445,2780,0x38,0x01,Write,ACK
64.671045,2781,0x38,0x61,Write,ACK
64.6710715,2781,0x38,0x98,Write,ACK
64.6710975,2781,0x38,0x00,Write,ACK
64.6711955,2782,0x38,0x6A,Write,ACK
64.6712215,2782,0x38,0x00,Write,ACK
64.6712475,2782,0x38,0xA0,Write,ACK
64.671347,2783,0x38,0x6C,Write,ACK
64.671373,2783,0x38,0x00,Write,ACK
64.671399,2783,0x38,0x00,Write,ACK
64.6714975,2784,0x38,0x6A,Write,ACK
64.6715235,2784,0x38,0x00,Write,ACK
64.6715495,2784,0x38,0xA1,Write,ACK
64.6716465,2785,0x38,0x6C,Write,ACK
64.6716725,2785,0x38,0x00,Write,ACK
64.6716985,2785,0x38,0x00,Write,ACK
64.671799,2786,0x38,0x6A,Write,ACK
64.671825,2786,0x38,0x00,Write,ACK
64.671851,2786,0x38,0xA2,Write,ACK
64.67195,2787,0x38,0x6C,Write,ACK
64.671976,2787,0x38,0x00,Write,ACK
64.672002,2787,0x38,0x00,Write,ACK
64.6721005,2788,0x38,0x6A,Write,ACK
64.6721265,2788,0x38,0x00,Write,ACK
64.6721525,2788,0x38,0xA3,Write,ACK
64.6722595,2789,0x38,0x6C,Write,ACK
64.6722855,2789,0x38,0x00,Write,ACK
64.6723115,2789,0x38,0x00,Write,ACK
64.672411,2790,0x38,0x6A,Write,ACK
64.672437,2790,0x38,0x00,Write,ACK
64.672463,2790,0x38,0xA4,Write,ACK
64.672562,2791,0x38,0x6C,Write,ACK
64.672588,2791,0x38,0x00,Write,ACK
64.672614,2791,0x38,0x00,Write,ACK
64.672712,2792,0x38,0x6A,Write,ACK
64.672738,2792,0x38,0x00,Write,ACK
64.672764,2792,0x38,0xA5,Write,ACK
64.672861,2793,0x38,0x6C,Write,ACK
64.672887,2793,0x38,0x00,Write,ACK
64.672913,2793,0x38,0x00,Write,ACK
64.673011,2794,0x38,0x6A,Write,ACK
64.673037,2794,0x38,0x00,Write,ACK
64.6730635,2794,0x38,0xA6,Write,ACK
64.673162,2795,0x38,0x6C,Write,ACK
64.673188,2795,0x38,0x00,Write,ACK
64.6732145,2795,0x38,0x00,Write,ACK
64.673311,2796,0x38,0x6A,Write,ACK
64.6733375,2796,0x38,0x00,Write,ACK
64.6733635,2796,0x38,0xA7,Write,ACK
64.67346,2797,0x38,0x6C,Write,ACK
64.673486,2797,0x38,0x00,Write,ACK
64.673512,2797,0x38,0x00,Write,ACK
64.6736115,2798,0x38,0x6A,Write,ACK
64.6736375,2798,0x38,0x00,Write,ACK
64.6736635,2798,0x38,0xA8,Write,ACK
64.673762,2799,0x38,0x6C,Write,ACK
64.673788,2799,0x38,0x00,Write,ACK
64.673814,2799,0x38,0x00,Write,ACK
64.6739135,2800,0x38,0x6A,Write,ACK
64.6739395,2800,0x38,0x00,Write,ACK
64.6739655,2800,0x38,0xA9,Write,ACK
64.6740635,2801,0x38,0x6C,Write,ACK
64.6740895,2801,0x38,0x00,Write,ACK
64.6741155,2801,0x38,0x00,Write,ACK
64.6742255,2802,0x38,0x6A,Write,ACK
64.6742515,2802,0x38,0x00,Write,ACK
64.6742775,2802,0x38,0xAA,Write,ACK
64.6743775,2803,0x38,0x6C,Write,ACK
64.6744035,2803,0x38,0x00,Write,ACK
64.67443,2803,0x38,0x00,Write,ACK
64.674529,2804,0x38,0x6A,Write,ACK
64.674555,2804,0x38,0x00,Write,ACK
64.6745815,2804,0x38,0xAB,Write,ACK
64.6746805,2805,0x38,0x6C,Write,ACK
64.6747065,2805,0x38,0x00,Write,ACK
64.6747325,2805,0x38,0x00,Write,ACK
64.6748415,2806,0x38,0x6A,Write,ACK
64.6748675,2806,0x38,0x00,Write,ACK
64.6748935,2806,0x38,0xAC,Write,ACK
64.6749935,2807,0x38,0x6C,Write,ACK
64.6750195,2807,0x38,0x00,Write,ACK
64.6750455,2807,0x38,0x00,Write,ACK
64.6751545,2808,0x38,0x6A,Write,ACK
64.6751805,2808,0x38,0x00,Write,ACK
64.6752065,2808,0x38,0xAD,Write,ACK
64.6753085,2809,0x38,0x6C,Write,ACK
64.675335,2809,0x38,0x00,Write,ACK
64.675361,2809,0x38,0x00,Write,ACK
64.67546,2810,0x38,0x6A,Write,ACK
64.675486,2810,0x38,0x00,Write,ACK
64.675512,2810,0x38,0xAE,Write,ACK
64.6756115,2811,0x38,0x6C,Write,ACK
64.6756375,2811,0x38,0x00,Write,ACK
64.675664,2811,0x38,0x00,Write,ACK
64.6757615,2812,0x38,0x6A,Write,ACK
64.6757875,2812,0x38,0x00,Write,ACK
64.6758135,2812,0x38,0xAF,Write,ACK
64.675912,2813,0x38,0x6C,Write,ACK
64.675938,2813,0x38,0x00,Write,ACK
64.675964,2813,0x38,0x00,Write,ACK
64.676064,2814,0x38,0x6A,Write,ACK
64.67609,2814,0x38,0x00,Write,ACK
64.676116,2814,0x38,0xB0,Write,ACK
64.6762135,2815,0x38,0x6C,Write,ACK
64.6762395,2815,0x38,0x00,Write,ACK
64.676266,2815,0x38,0x00,Write,ACK
64.676374,2816,0x38,0x6A,Write,ACK
64.6764,2816,0x38,0x00,Write,ACK
64.676426,2816,0x38,0xB1,Write,ACK
64.676525,2817,0x38,0x6C,Write,ACK
64.676551,2817,0x38,0x00,Write,ACK
64.676577,2817,0x38,0x00,Write,ACK
64.676676,2818,0x38,0x6A,Write,ACK
64.676702,2818,0x38,0x00,Write,ACK
64.676728,2818,0x38,0xB2,Write,ACK
64.676831,2819,0x38,0x6C,Write,ACK
64.676857,2819,0x38,0x00,Write,ACK
64.676883,2819,0x38,0x00,Write,ACK
64.67699,2820,0x38,0xB1,Write,ACK
64.677016,2820,0x38,0x01,Write,ACK
64.677042,2820,0x38,0x00,Write,ACK
64.677142,2821,0x38,0xB0,Write,ACK
64.677222,2822,0x39,0x60,Read,ACK
64.677248,2822,0x39,0x00,Read,NAK
64.6773515,2823,0x38,0xB0,Write,ACK
64.6774305,2824,0x39,0x60,Read,ACK
64.6774565,2824,0x39,0x00,Read,NAK
64.677557,2825,0x38,0xB0,Write,ACK
64.677583,2825,0x38,0x00,Write,ACK
64.6776095,2825,0x38,0x00,Write,ACK
64.677715,2826,0x38,0x66,Write,ACK
64.6777415,2826,0x38,0x00,Write,ACK
64.6777675,2826,0x38,0x00,Write,ACK
64.6778725,2827,0x38,0x65,Write,ACK
64.6778985,2827,0x38,0x00,Write,ACK
64.6779245,2827,0x38,0x00,Write,ACK
64.6780265,2828,0x38,0x61,Write,ACK
64.6780525,2828,0x38,0x80,Write,ACK
64.678079,2828,0x38,0x00,Write,ACK
64.6781815,2829,0x38,0x61,Write,ACK
64.6782075,2829,0x38,0x00,Write,ACK
64.678234,2829,0x38,0x00,Write,ACK
64.6785485,2830,0x38,0x64,Write,ACK
64.6785745,2830,0x38,0x00,Write,ACK
64.678601,2830,0x38,0x00,Write,ACK
64.6787105,2831,0x38,0x61,Write,ACK
64.678737,2831,0x38,0x00,Write,ACK
64.678763,2831,0x38,0x00,Write,ACK
64.6788595,2832,0x38,0x62,Write,ACK
64.6788855,2832,0x38,0x00,Write,ACK
64.6789115,2832,0x38,0x00,Write,ACK
64.6790055,2833,0x38,0x66,Write,ACK
64.6790315,2833,0x38,0x00,Write,ACK
64.6790575,2833,0x38,0x00,Write,ACK
64.6791515,2834,0x38,0x65,Write,ACK
64.6791775,2834,0x38,0x00,Write,ACK
64.6792035,2834,0x38,0x00,Write,ACK
64.6792975,2835,0x38,0x63,Write,ACK
64.6793235,2835,0x38,0x00,Write,ACK
64.67935,2835,0x38,0x00,Write,ACK
64.679446,2836,0x38,0x64,Write,ACK
64.679472,2836,0x38,0x00,Write,ACK
64.679498,2836,0x38,0x00,Write,ACK
66.5917855,2837,0x38,0x63,Write,ACK
66.5918115,2837,0x38,0xA8,Write,ACK
66.5918375,2837,0x38,0x10,Write,ACK
66.6992985,2838,0x38,0x63,Write,ACK
66.6993245,2838,0x38,0xE8,Write,ACK
66.6993505,2838,0x38,0x18,Write,ACK
66.6994605,2839,0x38,0x6A,Write,ACK
66.6994865,2839,0x38,0x00,Write,ACK
66.6995125,2839,0x38,0x3D,Write,ACK
66.6996125,2840,0x38,0x6C,Write,ACK
66.6996385,2840,0x38,0x26,Write,ACK
66.6996645,2840,0x38,0x00,Write,ACK
66.699762,2841,0x38,0x6A,Write,ACK
66.699788,2841,0x38,0x00,Write,ACK
66.699814,2841,0x38,0x12,Write,ACK
66.6999075,2842,0x38,0x6C,Write,ACK
66.6999335,2842,0x38,0x0A,Write,ACK
66.6999595,2842,0x38,0xA8,Write,ACK
66.700054,2843,0x38,0x6A,Write,ACK
66.70008,2843,0x38,0x00,Write,ACK
66.700106,2843,0x38,0x14,Write,ACK
66.700202,2844,0x38,0x6C,Write,ACK
66.700228,2844,0x38,0x8A,Write,ACK
66.700254,2844,0x38,0xAA,Write,ACK
66.70035,2845,0x38,0x6A,Write,ACK
66.700376,2845,0x38,0x00,Write,ACK
66.7004025,2845,0x38,0x20,Write,ACK
66.700497,2846,0x38,0x6C,Write,ACK
66.700523,2846,0x38,0x61,Write,ACK
66.700549,2846,0x38,0x15,Write,ACK
66.700642,2847,0x38,0x6A,Write,ACK
66.700668,2847,0x38,0x00,Write,ACK
66.700694,2847,0x38,0x23,Write,ACK
66.700789,2848,0x38,0x6C,Write,ACK
66.700815,2848,0x38,0x08,Write,ACK
66.700841,2848,0x38,0x04,Write,ACK
66.700935,2849,0x38,0x6A,Write,ACK
66.7009615,2849,0x38,0x00,Write,ACK
66.7009875,2849,0x38,0x90,Write,ACK
66.701081,2850,0x38,0x6C,Write,ACK
66.701107,2850,0x38,0x20,Write,ACK
66.701133,2850,0x38,0x00,Write,ACK
66.701226,2851,0x38,0x6A,Write,ACK
66.701252,2851,0x38,0x00,Write,ACK
66.701278,2851,0x38,0x91,Write,ACK
66.7014115,2852,0x38,0x6C,Write,ACK
66.7014375,2852,0x38,0x10,Write,ACK
66.7014635,2852,0x38,0x00,Write,ACK
66.701565,2853,0x38,0x6A,Write,ACK
66.701591,2853,0x38,0x00,Write,ACK
66.701617,2853,0x38,0x6E,Write,ACK
66.7017265,2854,0x38,0x6C,Write,ACK
66.7017525,2854,0x38,0x31,Write,ACK
66.7017785,2854,0x38,0x59,Write,ACK
66.7018955,2855,0x38,0x64,Write,ACK
66.7019215,2855,0x38,0x0C,Write,ACK
66.7019475,2855,0x38,0x00,Write,ACK
66.7020945,2856,0x38,0x61,Write,ACK
66.7021205,2856,0x38,0x80,Write,ACK
66.702147,2856,0x38,0x00,Write,ACK
66.7022695,2857,0x38,0x61,Write,ACK
66.7022955,2857,0x38,0x98,Write,ACK
66.702322,2857,0x38,0x00,Write,ACK
66.702442,2858,0x38,0x65,Write,ACK
66.702468,2858,0x38,0x30,Write,ACK
66.702494,2858,0x38,0x00,Write,ACK
66.719323,2859,0x38,0x61,Write,ACK
66.719349,2859,0x38,0x98,Write,ACK
66.719375,2859,0x38,0x01,Write,ACK
66.7195315,2860,0x38,0x6A,Write,ACK
66.7195575,2860,0x38,0x00,Write,ACK
66.7195835,2860,0x38,0x1C,Write,ACK
66.7197175,2861,0x38,0x6C,Write,ACK
66.719808,2862,0x39,0x0D,Read,ACK
66.719834,2862,0x39,0x01,Read,NAK
66.7199505,2863,0x38,0x6A,Write,ACK
66.719977,2863,0x38,0x00,Write,ACK
66.720003,2863,0x38,0x1C,Write,ACK
66.720114,2864,0x38,0x6C,Write,ACK
66.72014,2864,0x38,0xFD,Write,ACK
66.720166,2864,0x38,0x01,Write,ACK
66.7202865,2865,0x38,0xB4,Write,ACK
66.7203705,2866,0x39,0x22,Read,ACK
66.7203965,2866,0x39,0x06,Read,NAK
66.7205035,2867,0x38,0xB4,Write,ACK
66.7205295,2867,0x38,0x62,Write,ACK
66.7205555,2867,0x38,0x06,Write,ACK
66.7206735,2868,0x38,0xB5,Write,ACK
66.7206995,2868,0x38,0x1F,Write,ACK
66.720726,2868,0x38,0x03,Write,ACK
66.7208375,2869,0x38,0xB6,Write,ACK
66.7208635,2869,0x38,0x00,Write,ACK
66.7208895,2869,0x38,0x80,Write,ACK
66.720999,2870,0x38,0x01,Write,ACK
66.721025,2870,0x38,0x0A,Write,ACK
66.7210515,2870,0x38,0x0A,Write,ACK
66.7211635,2871,0x38,0xB1,Write,ACK
66.7211895,2871,0x38,0x01,Write,ACK
66.7212155,2871,0x38,0x60,Write,ACK
66.72132,2872,0x38,0x6A,Write,ACK
66.721346,2872,0x38,0x00,Write,ACK
66.721372,2872,0x38,0xA0,Write,ACK
66.7214775,2873,0x38,0x6C,Write,ACK
66.721504,2873,0x38,0x00,Write,ACK
66.72153,2873,0x38,0x00,Write,ACK
66.7216395,2874,0x38,0x6A,Write,ACK
66.7216655,2874,0x38,0x00,Write,ACK
66.7216915,2874,0x38,0xA1,Write,ACK
66.7218025,2875,0x38,0x6C,Write,ACK
66.7218285,2875,0x38,0x00,Write,ACK
66.721855,2875,0x38,0x00,Write,ACK
66.7219665,2876,0x38,0x6A,Write,ACK
66.7219925,2876,0x38,0x00,Write,ACK
66.7220185,2876,0x38,0xA2,Write,ACK
66.722129,2877,0x38,0x6C,Write,ACK
66.722155,2877,0x38,0x00,Write,ACK
66.722181,2877,0x38,0x00,Write,ACK
66.7222925,2878,0x38,0x6A,Write,ACK
66.7223185,2878,0x38,0x00,Write,ACK
66.7223445,2878,0x38,0xA3,Write,ACK
66.722461,2879,0x38,0x6C,Write,ACK
66.722487,2879,0x38,0x00,Write,ACK
66.722513,2879,0x38,0x00,Write,ACK
66.722626,2880,0x38,0x6A,Write,ACK
66.722652,2880,0x38,0x00,Write,ACK
66.722678,2880,0x38,0xA4,Write,ACK
66.7227855,2881,0x38,0x6C,Write,ACK
66.7228115,2881,0x38,0x00,Write,ACK
66.7228375,2881,0x38,0x00,Write,ACK
66.7229485,2882,0x38,0x6A,Write,ACK
66.7229745,2882,0x38,0x00,Write,ACK
66.7230005,2882,0x38,0xA5,Write,ACK
66.723109,2883,0x38,0x6C,Write,ACK
66.723135,2883,0x38,0x00,Write,ACK
66.723161,2883,0x38,0x00,Write,ACK
66.7232665,2884,0x38,0x6A,Write,ACK
66.7232925,2884,0x38,0x00,Write,ACK
66.7233185,2884,0x38,0xA6,Write,ACK
66.723429,2885,0x38,0x6C,Write,ACK
66.723455,2885,0x38,0x00,Write,ACK
66.723481,2885,0x38,0x00,Write,ACK
66.723586,2886,0x38,0x6A,Write,ACK
66.723612,2886,0x38,0x00,Write,ACK
66.7236385,2886,0x38,0xA7,Write,ACK
66.723748,2887,0x38,0x6C,Write,ACK
66.723774,2887,0x38,0x00,Write,ACK
66.7238,2887,0x38,0x00,Write,ACK
66.723912,2888,0x38,0x6A,Write,ACK
66.723938,2888,0x38,0x00,Write,ACK
66.723964,2888,0x38,0xA8,Write,ACK
66.7240765,2889,0x38,0x6C,Write,ACK
66.7241025,2889,0x38,0x00,Write,ACK
66.7241285,2889,0x38,0x00,Write,ACK
66.72424,2890,0x38,0x6A,Write,ACK
66.724266,2890,0x38,0x00,Write,ACK
66.724292,2890,0x38,0xA9,Write,ACK
66.724406,2891,0x38,0x6C,Write,ACK
66.724432,2891,0x38,0x00,Write,ACK
66.724458,2891,0x38,0x00,Write,ACK
66.72457,2892,0x38,0x6A,Write,ACK
66.724596,2892,0x38,0x00,Write,ACK
66.724622,2892,0x38,0xAA,Write,ACK
66.724746,2893,0x38,0x6C,Write,ACK
66.724772,2893,0x38,0x00,Write,ACK
66.724798,2893,0x38,0x00,Write,ACK
66.7249325,2894,0x38,0x6A,Write,ACK
66.7249585,2894,0x38,0x00,Write,ACK
66.7249845,2894,0x38,0xAB,Write,ACK
66.7251075,2895,0x38,0x6C,Write,ACK
66.7251335,2895,0x38,0x00,Write,ACK
66.7251595,2895,0x38,0x00,Write,ACK
66.725273,2896,0x38,0x6A,Write,ACK
66.725299,2896,0x38,0x00,Write,ACK
66.725325,2896,0x38,0xAC,Write,ACK
66.725447,2897,0x38,0x6C,Write,ACK
66.725473,2897,0x38,0x00,Write,ACK
66.725499,2897,0x38,0x00,Write,ACK
66.725613,2898,0x38,0x6A,Write,ACK
66.725639,2898,0x38,0x00,Write,ACK
66.725665,2898,0x38,0xAD,Write,ACK
66.725774,2899,0x38,0x6C,Write,ACK
66.7258,2899,0x38,0x00,Write,ACK
66.7258265,2899,0x38,0x00,Write,ACK
66.72593,2900,0x38,0x6A,Write,ACK
66.725956,2900,0x38,0x00,Write,ACK
66.725982,2900,0x38,0xAE,Write,ACK
66.7260885,2901,0x38,0x6C,Write,ACK
66.7261145,2901,0x38,0x1E,Write,ACK
66.7261405,2901,0x38,0xF8,Write,ACK
66.7263065,2902,0x38,0x6A,Write,ACK
66.7263325,2902,0x38,0x00,Write,ACK
66.7263585,2902,0x38,0xAF,Write,ACK
66.726494,2903,0x38,0x6C,Write,ACK
66.72652,2903,0x38,0x00,Write,ACK
66.726546,2903,0x38,0x00,Write,ACK
66.726666,2904,0x38,0x6A,Write,ACK
66.726692,2904,0x38,0x00,Write,ACK
66.726718,2904,0x38,0xB0,Write,ACK
66.726833,2905,0x38,0x6C,Write,ACK
66.726859,2905,0x38,0x1F,Write,ACK
66.726885,2905,0x38,0x77,Write,ACK
66.727002,2906,0x38,0x6A,Write,ACK
66.7270285,2906,0x38,0x00,Write,ACK
66.7270545,2906,0x38,0xB1,Write,ACK
66.7271725,2907,0x38,0x6C,Write,ACK
66.7271985,2907,0x38,0x00,Write,ACK
66.7272245,2907,0x38,0xE4,Write,ACK
66.7273375,2908,0x38,0x6A,Write,ACK
66.7273635,2908,0x38,0x00,Write,ACK
66.7273895,2908,0x38,0xB2,Write,ACK
66.7275165,2909,0x38,0x6C,Write,ACK
66.7275425,2909,0x38,0x1F,Write,ACK
66.7275685,2909,0x38,0x79,Write,ACK
66.727676,2910,0x38,0xB0,Write,ACK
66.727702,2910,0x38,0x60,Write,ACK
66.727728,2910,0x38,0x00,Write,ACK
66.7278525,2911,0x38,0x66,Write,ACK
66.727879,2911,0x38,0xC0,Write,ACK
66.727905,2911,0x38,0x00,Write,ACK
70.9606445,2912,0x78,0x16,Write,ACK
70.9606705,2912,0x78,0x20,Write,ACK
71.00062,2913,0x78,0x16,Write,ACK
71.000646,2913,0x78,0x18,Write,ACK
71.0405345,2914,0x78,0x16,Write,ACK
71.0405605,2914,0x78,0x20,Write,ACK
71.060554,2915,0x78,0x16,Write,ACK
71.0605805,2915,0x78,0x24,Write,ACK
71.781099,2916,0x78,0x16,Write,ACK
71.781125,2916,0x78,0x20,Write,ACK
71.800852,2917,0x78,0x16,Write,ACK
71.800878,2917,0x78,0x24,Write,ACK
72.0409925,2918,0x78,0x16,Write,ACK
72.041019,2918,0x78,0x1E,Write,ACK
72.0609315,2919,0x78,0x16,Write,ACK
72.0609575,2919,0x78,0x24,Write,ACK
72.100961,2920,0x78,0x16,Write,ACK
72.100987,2920,0x78,0x1E,Write,ACK
72.120912,2921,0x78,0x16,Write,ACK
72.120938,2921,0x78,0x20,Write,ACK
72.141021,2922,0x78,0x16,Write,ACK
72.141047,2922,0x78,0x24,Write,ACK
72.2010115,2923,0x78,0x16,Write,ACK
72.2010375,2923,0x78,0x1E,Write,ACK
72.220927,2924,0x78,0x16,Write,ACK
72.220953,2924,0x78,0x24,Write,ACK
72.37109,2925,0x78,0x16,Write,ACK
72.371116,2925,0x78,0x20,Write,ACK
72.391115,2926,0x78,0x16,Write,ACK
72.391141,2926,0x78,0x24,Write,ACK
72.4311875,2927,0x78,0x16,Write,ACK
72.4312135,2927,0x78,0x1E,Write,ACK
72.441206,2928,0x78,0x16,Write,ACK
72.441232,2928,0x78,0x20,Write,ACK
72.4912895,2929,0x78,0x16,Write,ACK
72.4913155,2929,0x78,0x24,Write,ACK
72.561236,2930,0x78,0x16,Write,ACK
72.561262,2930,0x78,0x1C,Write,ACK
72.5614,2931,0x78,0x16,Write,ACK
72.561426,2931,0x78,0x18,Write,ACK
72.6210175,2932,0x78,0x16,Write,ACK
72.6210435,2932,0x78,0x1E,Write,ACK
72.6610555,2933,0x78,0x16,Write,ACK
72.6610815,2933,0x78,0x20,Write,ACK
72.7410505,2934,0x78,0x16,Write,ACK
72.7410765,2934,0x78,0x24,Write,ACK
72.881243,2935,0x78,0x16,Write,ACK
72.881269,2935,0x78,0x1E,Write,ACK
73.0511145,2936,0x78,0x16,Write,ACK
73.0511405,2936,0x78,0x20,Write,ACK
73.131128,2937,0x78,0x16,Write,ACK
73.131154,2937,0x78,0x24,Write,ACK
73.221284,2938,0x78,0x16,Write,ACK
73.22131,2938,0x78,0x1E,Write,ACK
73.23113,2939,0x78,0x16,Write,ACK
73.231156,2939,0x78,0x20,Write,ACK
73.3813165,2940,0x78,0x16,Write,ACK
73.3813425,2940,0x78,0x1E,Write,ACK
73.461237,2941,0x78,0x16,Write,ACK
73.461263,2941,0x78,0x20,Write,ACK
73.4812345,2942,0x78,0x16,Write,ACK
73.4812605,2942,0x78,0x24,Write,ACK
73.53136,2943,0x78,0x16,Write,ACK
73.531386,2943,0x78,0x1E,Write,ACK
